# version=PROB-62-v1.0.0
# fields=id|category|name|speeds
001522|box_n3_H24|b001233|8,15,20
001523|box_n3_H24|b001234|8,15,21
001524|box_n3_H24|b001235|8,15,22
001525|box_n3_H24|b001236|8,15,23
001526|box_n3_H24|b001237|8,15,24
001527|box_n3_H24|b001238|8,16,17
001528|box_n3_H24|b001239|8,16,19
001529|box_n3_H24|b001240|8,16,21
001530|box_n3_H24|b001241|8,16,23
001531|box_n3_H24|b001242|8,17,18
001532|box_n3_H24|b001243|8,17,19
001533|box_n3_H24|b001244|8,17,20
001534|box_n3_H24|b001245|8,17,21
001535|box_n3_H24|b001246|8,17,22
001536|box_n3_H24|b001247|8,17,23
001537|box_n3_H24|b001248|8,17,24
001538|box_n3_H24|b001249|8,18,19
001539|box_n3_H24|b001250|8,18,21
001540|box_n3_H24|b001251|8,18,23
001541|box_n3_H24|b001252|8,19,20
001542|box_n3_H24|b001253|8,19,21
001543|box_n3_H24|b001254|8,19,22
001544|box_n3_H24|b001255|8,19,23
001545|box_n3_H24|b001256|8,19,24
001546|box_n3_H24|b001257|8,20,21
001547|box_n3_H24|b001258|8,20,23
001548|box_n3_H24|b001259|8,21,22
001549|box_n3_H24|b001260|8,21,23
001550|box_n3_H24|b001261|8,21,24
001551|box_n3_H24|b001262|8,22,23
001552|box_n3_H24|b001263|8,23,24
001553|box_n3_H24|b001264|9,10,11
001554|box_n3_H24|b001265|9,10,12
001555|box_n3_H24|b001266|9,10,13
001556|box_n3_H24|b001267|9,10,14
001557|box_n3_H24|b001268|9,10,15
001558|box_n3_H24|b001269|9,10,16
001559|box_n3_H24|b001270|9,10,17
001560|box_n3_H24|b001271|9,10,18
001561|box_n3_H24|b001272|9,10,19
001562|box_n3_H24|b001273|9,10,20
001563|box_n3_H24|b001274|9,10,21
001564|box_n3_H24|b001275|9,10,22
001565|box_n3_H24|b001276|9,10,23
001566|box_n3_H24|b001277|9,10,24
001567|box_n3_H24|b001278|9,11,12
001568|box_n3_H24|b001279|9,11,13
001569|box_n3_H24|b001280|9,11,14
001570|box_n3_H24|b001281|9,11,15
001571|box_n3_H24|b001282|9,11,16
001572|box_n3_H24|b001283|9,11,17
001573|box_n3_H24|b001284|9,11,18
001574|box_n3_H24|b001285|9,11,19
001575|box_n3_H24|b001286|9,11,20
001576|box_n3_H24|b001287|9,11,21
001577|box_n3_H24|b001288|9,11,22
001578|box_n3_H24|b001289|9,11,23
001579|box_n3_H24|b001290|9,11,24
001580|box_n3_H24|b001291|9,12,13
001581|box_n3_H24|b001292|9,12,14
001582|box_n3_H24|b001293|9,12,16
001583|box_n3_H24|b001294|9,12,17
001584|box_n3_H24|b001295|9,12,19
001585|box_n3_H24|b001296|9,12,20
001586|box_n3_H24|b001297|9,12,22
001587|box_n3_H24|b001298|9,12,23
001588|box_n3_H24|b001299|9,13,14
001589|box_n3_H24|b001300|9,13,15
001590|box_n3_H24|b001301|9,13,16
001591|box_n3_H24|b001302|9,13,17
001592|box_n3_H24|b001303|9,13,18
001593|box_n3_H24|b001304|9,13,19
001594|box_n3_H24|b001305|9,13,20
001595|box_n3_H24|b001306|9,13,21
001596|box_n3_H24|b001307|9,13,22
001597|box_n3_H24|b001308|9,13,23
001598|box_n3_H24|b001309|9,13,24
001599|box_n3_H24|b001310|9,14,15
001600|box_n3_H24|b001311|9,14,16
001601|box_n3_H24|b001312|9,14,17
001602|box_n3_H24|b001313|9,14,18
001603|box_n3_H24|b001314|9,14,19
001604|box_n3_H24|b001315|9,14,20
001605|box_n3_H24|b001316|9,14,21
001606|box_n3_H24|b001317|9,14,22
001607|box_n3_H24|b001318|9,14,23
001608|box_n3_H24|b001319|9,14,24
001609|box_n3_H24|b001320|9,15,16
001610|box_n3_H24|b001321|9,15,17
001611|box_n3_H24|b001322|9,15,19
001612|box_n3_H24|b001323|9,15,20
001613|box_n3_H24|b001324|9,15,22
001614|box_n3_H24|b001325|9,15,23
001615|box_n3_H24|b001326|9,16,17
001616|box_n3_H24|b001327|9,16,18
001617|box_n3_H24|b001328|9,16,19
001618|box_n3_H24|b001329|9,16,20
001619|box_n3_H24|b001330|9,16,21
001620|box_n3_H24|b001331|9,16,22
001621|box_n3_H24|b001332|9,16,23
001622|box_n3_H24|b001333|9,16,24
001623|box_n3_H24|b001334|9,17,18
001624|box_n3_H24|b001335|9,17,19
001625|box_n3_H24|b001336|9,17,20
001626|box_n3_H24|b001337|9,17,21
001627|box_n3_H24|b001338|9,17,22
001628|box_n3_H24|b001339|9,17,23
001629|box_n3_H24|b001340|9,17,24
001630|box_n3_H24|b001341|9,18,19
001631|box_n3_H24|b001342|9,18,20
001632|box_n3_H24|b001343|9,18,22
001633|box_n3_H24|b001344|9,18,23
001634|box_n3_H24|b001345|9,19,20
001635|box_n3_H24|b001346|9,19,21
001636|box_n3_H24|b001347|9,19,22
001637|box_n3_H24|b001348|9,19,23
001638|box_n3_H24|b001349|9,19,24
001639|box_n3_H24|b001350|9,20,21
001640|box_n3_H24|b001351|9,20,22
001641|box_n3_H24|b001352|9,20,23
001642|box_n3_H24|b001353|9,20,24
001643|box_n3_H24|b001354|9,21,22
001644|box_n3_H24|b001355|9,21,23
001645|box_n3_H24|b001356|9,22,23
001646|box_n3_H24|b001357|9,22,24
001647|box_n3_H24|b001358|9,23,24
001648|box_n3_H24|b001359|10,11,12
001649|box_n3_H24|b001360|10,11,13
001650|box_n3_H24|b001361|10,11,14
001651|box_n3_H24|b001362|10,11,15
001652|box_n3_H24|b001363|10,11,16
001653|box_n3_H24|b001364|10,11,17
001654|box_n3_H24|b001365|10,11,18
001655|box_n3_H24|b001366|10,11,19
001656|box_n3_H24|b001367|10,11,20
001657|box_n3_H24|b001368|10,11,21
001658|box_n3_H24|b001369|10,11,22
001659|box_n3_H24|b001370|10,11,23
001660|box_n3_H24|b001371|10,11,24
001661|box_n3_H24|b001372|10,12,13
001662|box_n3_H24|b001373|10,12,15
001663|box_n3_H24|b001374|10,12,17
001664|box_n3_H24|b001375|10,12,19
001665|box_n3_H24|b001376|10,12,21
001666|box_n3_H24|b001377|10,12,23
001667|box_n3_H24|b001378|10,13,14
001668|box_n3_H24|b001379|10,13,15
001669|box_n3_H24|b001380|10,13,16
001670|box_n3_H24|b001381|10,13,17
001671|box_n3_H24|b001382|10,13,18
001672|box_n3_H24|b001383|10,13,19
001673|box_n3_H24|b001384|10,13,20
001674|box_n3_H24|b001385|10,13,21
001675|box_n3_H24|b001386|10,13,22
001676|box_n3_H24|b001387|10,13,23
001677|box_n3_H24|b001388|10,13,24
001678|box_n3_H24|b001389|10,14,15
001679|box_n3_H24|b001390|10,14,17
001680|box_n3_H24|b001391|10,14,19
001681|box_n3_H24|b001392|10,14,21
001682|box_n3_H24|b001393|10,14,23
001683|box_n3_H24|b001394|10,15,16
001684|box_n3_H24|b001395|10,15,17
001685|box_n3_H24|b001396|10,15,18
001686|box_n3_H24|b001397|10,15,19
001687|box_n3_H24|b001398|10,15,21
001688|box_n3_H24|b001399|10,15,22
001689|box_n3_H24|b001400|10,15,23
001690|box_n3_H24|b001401|10,15,24
001691|box_n3_H24|b001402|10,16,17
001692|box_n3_H24|b001403|10,16,19
001693|box_n3_H24|b001404|10,16,21
001694|box_n3_H24|b001405|10,16,23
001695|box_n3_H24|b001406|10,17,18
001696|box_n3_H24|b001407|10,17,19
001697|box_n3_H24|b001408|10,17,20
001698|box_n3_H24|b001409|10,17,21
001699|box_n3_H24|b001410|10,17,22
001700|box_n3_H24|b001411|10,17,23
001701|box_n3_H24|b001412|10,17,24
001702|box_n3_H24|b001413|10,18,19
001703|box_n3_H24|b001414|10,18,21
001704|box_n3_H24|b001415|10,18,23
001705|box_n3_H24|b001416|10,19,20
001706|box_n3_H24|b001417|10,19,21
001707|box_n3_H24|b001418|10,19,22
001708|box_n3_H24|b001419|10,19,23
001709|box_n3_H24|b001420|10,19,24
001710|box_n3_H24|b001421|10,20,21
001711|box_n3_H24|b001422|10,20,23
001712|box_n3_H24|b001423|10,21,22
001713|box_n3_H24|b001424|10,21,23
001714|box_n3_H24|b001425|10,21,24
001715|box_n3_H24|b001426|10,22,23
001716|box_n3_H24|b001427|10,23,24
001717|box_n3_H24|b001428|11,12,13
001718|box_n3_H24|b001429|11,12,14
001719|box_n3_H24|b001430|11,12,15
001720|box_n3_H24|b001431|11,12,16
001721|box_n3_H24|b001432|11,12,17
001722|box_n3_H24|b001433|11,12,18
001723|box_n3_H24|b001434|11,12,19
001724|box_n3_H24|b001435|11,12,20
001725|box_n3_H24|b001436|11,12,21
001726|box_n3_H24|b001437|11,12,22
001727|box_n3_H24|b001438|11,12,23
001728|box_n3_H24|b001439|11,12,24
001729|box_n3_H24|b001440|11,13,14
001730|box_n3_H24|b001441|11,13,15
001731|box_n3_H24|b001442|11,13,16
001732|box_n3_H24|b001443|11,13,17
001733|box_n3_H24|b001444|11,13,18
001734|box_n3_H24|b001445|11,13,19
001735|box_n3_H24|b001446|11,13,20
001736|box_n3_H24|b001447|11,13,21
001737|box_n3_H24|b001448|11,13,22
001738|box_n3_H24|b001449|11,13,23
001739|box_n3_H24|b001450|11,13,24
001740|box_n3_H24|b001451|11,14,15
001741|box_n3_H24|b001452|11,14,16
001742|box_n3_H24|b001453|11,14,17
001743|box_n3_H24|b001454|11,14,18
001744|box_n3_H24|b001455|11,14,19
001745|box_n3_H24|b001456|11,14,20
001746|box_n3_H24|b001457|11,14,21
001747|box_n3_H24|b001458|11,14,22
001748|box_n3_H24|b001459|11,14,23
001749|box_n3_H24|b001460|11,14,24
001750|box_n3_H24|b001461|11,15,16
001751|box_n3_H24|b001462|11,15,17
001752|box_n3_H24|b001463|11,15,18
001753|box_n3_H24|b001464|11,15,19
001754|box_n3_H24|b001465|11,15,20
001755|box_n3_H24|b001466|11,15,21
001756|box_n3_H24|b001467|11,15,22
001757|box_n3_H24|b001468|11,15,23
001758|box_n3_H24|b001469|11,15,24
001759|box_n3_H24|b001470|11,16,17
001760|box_n3_H24|b001471|11,16,18
001761|box_n3_H24|b001472|11,16,19
001762|box_n3_H24|b001473|11,16,20
001763|box_n3_H24|b001474|11,16,21
001764|box_n3_H24|b001475|11,16,22
001765|box_n3_H24|b001476|11,16,23
001766|box_n3_H24|b001477|11,16,24
001767|box_n3_H24|b001478|11,17,18
001768|box_n3_H24|b001479|11,17,19
001769|box_n3_H24|b001480|11,17,20
001770|box_n3_H24|b001481|11,17,21
001771|box_n3_H24|b001482|11,17,22
001772|box_n3_H24|b001483|11,17,23
001773|box_n3_H24|b001484|11,17,24
001774|box_n3_H24|b001485|11,18,19
001775|box_n3_H24|b001486|11,18,20
001776|box_n3_H24|b001487|11,18,21
001777|box_n3_H24|b001488|11,18,22
001778|box_n3_H24|b001489|11,18,23
001779|box_n3_H24|b001490|11,18,24
001780|box_n3_H24|b001491|11,19,20
001781|box_n3_H24|b001492|11,19,21
001782|box_n3_H24|b001493|11,19,22
001783|box_n3_H24|b001494|11,19,23
001784|box_n3_H24|b001495|11,19,24
001785|box_n3_H24|b001496|11,20,21
001786|box_n3_H24|b001497|11,20,22
001787|box_n3_H24|b001498|11,20,23
001788|box_n3_H24|b001499|11,20,24
001789|box_n3_H24|b001500|11,21,22
001790|box_n3_H24|b001501|11,21,23
001791|box_n3_H24|b001502|11,21,24
001792|box_n3_H24|b001503|11,22,23
001793|box_n3_H24|b001504|11,22,24
001794|box_n3_H24|b001505|11,23,24
001795|box_n3_H24|b001506|12,13,14
001796|box_n3_H24|b001507|12,13,15
001797|box_n3_H24|b001508|12,13,16
001798|box_n3_H24|b001509|12,13,17
001799|box_n3_H24|b001510|12,13,18
001800|box_n3_H24|b001511|12,13,19
001801|box_n3_H24|b001512|12,13,20
001802|box_n3_H24|b001513|12,13,21
001803|box_n3_H24|b001514|12,13,22
001804|box_n3_H24|b001515|12,13,23
001805|box_n3_H24|b001516|12,13,24
001806|box_n3_H24|b001517|12,14,15
001807|box_n3_H24|b001518|12,14,17
001808|box_n3_H24|b001519|12,14,19
001809|box_n3_H24|b001520|12,14,21
001810|box_n3_H24|b001521|12,14,23
001811|box_n3_H24|b001522|12,15,16
001812|box_n3_H24|b001523|12,15,17
001813|box_n3_H24|b001524|12,15,19
001814|box_n3_H24|b001525|12,15,20
001815|box_n3_H24|b001526|12,15,22
001816|box_n3_H24|b001527|12,15,23
001817|box_n3_H24|b001528|12,16,17
001818|box_n3_H24|b001529|12,16,19
001819|box_n3_H24|b001530|12,16,21
001820|box_n3_H24|b001531|12,16,23
001821|box_n3_H24|b001532|12,17,18
001822|box_n3_H24|b001533|12,17,19
001823|box_n3_H24|b001534|12,17,20
001824|box_n3_H24|b001535|12,17,21
001825|box_n3_H24|b001536|12,17,22
001826|box_n3_H24|b001537|12,17,23
001827|box_n3_H24|b001538|12,17,24
001828|box_n3_H24|b001539|12,18,19
001829|box_n3_H24|b001540|12,18,23
001830|box_n3_H24|b001541|12,19,20
001831|box_n3_H24|b001542|12,19,21
001832|box_n3_H24|b001543|12,19,22
001833|box_n3_H24|b001544|12,19,23
001834|box_n3_H24|b001545|12,19,24
001835|box_n3_H24|b001546|12,20,21
001836|box_n3_H24|b001547|12,20,23
001837|box_n3_H24|b001548|12,21,22
001838|box_n3_H24|b001549|12,21,23
001839|box_n3_H24|b001550|12,22,23
001840|box_n3_H24|b001551|12,23,24
001841|box_n3_H24|b001552|13,14,15
001842|box_n3_H24|b001553|13,14,16
001843|box_n3_H24|b001554|13,14,17
001844|box_n3_H24|b001555|13,14,18
001845|box_n3_H24|b001556|13,14,19
001846|box_n3_H24|b001557|13,14,20
001847|box_n3_H24|b001558|13,14,21
001848|box_n3_H24|b001559|13,14,22
001849|box_n3_H24|b001560|13,14,23
001850|box_n3_H24|b001561|13,14,24
001851|box_n3_H24|b001562|13,15,16
001852|box_n3_H24|b001563|13,15,17
001853|box_n3_H24|b001564|13,15,18
001854|box_n3_H24|b001565|13,15,19
001855|box_n3_H24|b001566|13,15,20
001856|box_n3_H24|b001567|13,15,21
001857|box_n3_H24|b001568|13,15,22
001858|box_n3_H24|b001569|13,15,23
001859|box_n3_H24|b001570|13,15,24
001860|box_n3_H24|b001571|13,16,17
001861|box_n3_H24|b001572|13,16,18
001862|box_n3_H24|b001573|13,16,19
001863|box_n3_H24|b001574|13,16,20
001864|box_n3_H24|b001575|13,16,21
001865|box_n3_H24|b001576|13,16,22
001866|box_n3_H24|b001577|13,16,23
001867|box_n3_H24|b001578|13,16,24
001868|box_n3_H24|b001579|13,17,18
001869|box_n3_H24|b001580|13,17,19
001870|box_n3_H24|b001581|13,17,20
001871|box_n3_H24|b001582|13,17,21
001872|box_n3_H24|b001583|13,17,22
001873|box_n3_H24|b001584|13,17,23
001874|box_n3_H24|b001585|13,17,24
001875|box_n3_H24|b001586|13,18,19
001876|box_n3_H24|b001587|13,18,20
001877|box_n3_H24|b001588|13,18,21
001878|box_n3_H24|b001589|13,18,22
001879|box_n3_H24|b001590|13,18,23
001880|box_n3_H24|b001591|13,18,24
001881|box_n3_H24|b001592|13,19,20
001882|box_n3_H24|b001593|13,19,21
001883|box_n3_H24|b001594|13,19,22
001884|box_n3_H24|b001595|13,19,23
001885|box_n3_H24|b001596|13,19,24
001886|box_n3_H24|b001597|13,20,21
001887|box_n3_H24|b001598|13,20,22
001888|box_n3_H24|b001599|13,20,23
001889|box_n3_H24|b001600|13,20,24
001890|box_n3_H24|b001601|13,21,22
001891|box_n3_H24|b001602|13,21,23
001892|box_n3_H24|b001603|13,21,24
001893|box_n3_H24|b001604|13,22,23
001894|box_n3_H24|b001605|13,22,24
001895|box_n3_H24|b001606|13,23,24
001896|box_n3_H24|b001607|14,15,16
001897|box_n3_H24|b001608|14,15,17
001898|box_n3_H24|b001609|14,15,18
001899|box_n3_H24|b001610|14,15,19
001900|box_n3_H24|b001611|14,15,20
001901|box_n3_H24|b001612|14,15,21
001902|box_n3_H24|b001613|14,15,22
001903|box_n3_H24|b001614|14,15,23
001904|box_n3_H24|b001615|14,15,24
001905|box_n3_H24|b001616|14,16,17
001906|box_n3_H24|b001617|14,16,19
001907|box_n3_H24|b001618|14,16,21
001908|box_n3_H24|b001619|14,16,23
001909|box_n3_H24|b001620|14,17,18
001910|box_n3_H24|b001621|14,17,19
001911|box_n3_H24|b001622|14,17,20
001912|box_n3_H24|b001623|14,17,21
001913|box_n3_H24|b001624|14,17,22
001914|box_n3_H24|b001625|14,17,23
001915|box_n3_H24|b001626|14,17,24
001916|box_n3_H24|b001627|14,18,19
001917|box_n3_H24|b001628|14,18,21
001918|box_n3_H24|b001629|14,18,23
001919|box_n3_H24|b001630|14,19,20
001920|box_n3_H24|b001631|14,19,21
001921|box_n3_H24|b001632|14,19,22
001922|box_n3_H24|b001633|14,19,23
001923|box_n3_H24|b001634|14,19,24
001924|box_n3_H24|b001635|14,20,21
001925|box_n3_H24|b001636|14,20,23
001926|box_n3_H24|b001637|14,21,22
001927|box_n3_H24|b001638|14,21,23
001928|box_n3_H24|b001639|14,21,24
001929|box_n3_H24|b001640|14,22,23
001930|box_n3_H24|b001641|14,23,24
001931|box_n3_H24|b001642|15,16,17
001932|box_n3_H24|b001643|15,16,18
001933|box_n3_H24|b001644|15,16,19
001934|box_n3_H24|b001645|15,16,20
001935|box_n3_H24|b001646|15,16,21
001936|box_n3_H24|b001647|15,16,22
001937|box_n3_H24|b001648|15,16,23
001938|box_n3_H24|b001649|15,16,24
001939|box_n3_H24|b001650|15,17,18
001940|box_n3_H24|b001651|15,17,19
001941|box_n3_H24|b001652|15,17,20
001942|box_n3_H24|b001653|15,17,21
001943|box_n3_H24|b001654|15,17,22
001944|box_n3_H24|b001655|15,17,23
001945|box_n3_H24|b001656|15,17,24
001946|box_n3_H24|b001657|15,18,19
001947|box_n3_H24|b001658|15,18,20
001948|box_n3_H24|b001659|15,18,22
001949|box_n3_H24|b001660|15,18,23
001950|box_n3_H24|b001661|15,19,20
001951|box_n3_H24|b001662|15,19,21
001952|box_n3_H24|b001663|15,19,22
001953|box_n3_H24|b001664|15,19,23
001954|box_n3_H24|b001665|15,19,24
001955|box_n3_H24|b001666|15,20,21
001956|box_n3_H24|b001667|15,20,22
001957|box_n3_H24|b001668|15,20,23
001958|box_n3_H24|b001669|15,20,24
001959|box_n3_H24|b001670|15,21,22
001960|box_n3_H24|b001671|15,21,23
001961|box_n3_H24|b001672|15,22,23
001962|box_n3_H24|b001673|15,22,24
001963|box_n3_H24|b001674|15,23,24
001964|box_n3_H24|b001675|16,17,18
001965|box_n3_H24|b001676|16,17,19
001966|box_n3_H24|b001677|16,17,20
001967|box_n3_H24|b001678|16,17,21
001968|box_n3_H24|b001679|16,17,22
001969|box_n3_H24|b001680|16,17,23
001970|box_n3_H24|b001681|16,17,24
001971|box_n3_H24|b001682|16,18,19
001972|box_n3_H24|b001683|16,18,21
001973|box_n3_H24|b001684|16,18,23
001974|box_n3_H24|b001685|16,19,20
001975|box_n3_H24|b001686|16,19,21
001976|box_n3_H24|b001687|16,19,22
001977|box_n3_H24|b001688|16,19,23
001978|box_n3_H24|b001689|16,19,24
001979|box_n3_H24|b001690|16,20,21
001980|box_n3_H24|b001691|16,20,23
001981|box_n3_H24|b001692|16,21,22
001982|box_n3_H24|b001693|16,21,23
001983|box_n3_H24|b001694|16,21,24
001984|box_n3_H24|b001695|16,22,23
001985|box_n3_H24|b001696|16,23,24
001986|box_n3_H24|b001697|17,18,19
001987|box_n3_H24|b001698|17,18,20
001988|box_n3_H24|b001699|17,18,21
001989|box_n3_H24|b001700|17,18,22
001990|box_n3_H24|b001701|17,18,23
001991|box_n3_H24|b001702|17,18,24
001992|box_n3_H24|b001703|17,19,20
001993|box_n3_H24|b001704|17,19,21
001994|box_n3_H24|b001705|17,19,22
001995|box_n3_H24|b001706|17,19,23
001996|box_n3_H24|b001707|17,19,24
001997|box_n3_H24|b001708|17,20,21
001998|box_n3_H24|b001709|17,20,22
001999|box_n3_H24|b001710|17,20,23
002000|box_n3_H24|b001711|17,20,24
002001|box_n3_H24|b001712|17,21,22
002002|box_n3_H24|b001713|17,21,23
002003|box_n3_H24|b001714|17,21,24
002004|box_n3_H24|b001715|17,22,23
002005|box_n3_H24|b001716|17,22,24
002006|box_n3_H24|b001717|17,23,24
002007|box_n3_H24|b001718|18,19,20
002008|box_n3_H24|b001719|18,19,21
002009|box_n3_H24|b001720|18,19,22
002010|box_n3_H24|b001721|18,19,23
002011|box_n3_H24|b001722|18,19,24
002012|box_n3_H24|b001723|18,20,21
002013|box_n3_H24|b001724|18,20,23
002014|box_n3_H24|b001725|18,21,22
002015|box_n3_H24|b001726|18,21,23
002016|box_n3_H24|b001727|18,22,23
002017|box_n3_H24|b001728|18,23,24
002018|box_n3_H24|b001729|19,20,21
002019|box_n3_H24|b001730|19,20,22
002020|box_n3_H24|b001731|19,20,23
002021|box_n3_H24|b001732|19,20,24
002022|box_n3_H24|b001733|19,21,22
002023|box_n3_H24|b001734|19,21,23
002024|box_n3_H24|b001735|19,21,24
002025|box_n3_H24|b001736|19,22,23
002026|box_n3_H24|b001737|19,22,24
002027|box_n3_H24|b001738|19,23,24
002028|box_n3_H24|b001739|20,21,22
002029|box_n3_H24|b001740|20,21,23
002030|box_n3_H24|b001741|20,21,24
002031|box_n3_H24|b001742|20,22,23
002032|box_n3_H24|b001743|20,23,24
002033|box_n3_H24|b001744|21,22,23
002034|box_n3_H24|b001745|21,22,24
002035|box_n3_H24|b001746|21,23,24
002036|box_n3_H24|b001747|22,23,24
002037|box_n4_H18|b000001|1,2,3,4
002038|box_n4_H18|b000002|1,2,3,5
002039|box_n4_H18|b000003|1,2,3,6
002040|box_n4_H18|b000004|1,2,3,7
002041|box_n4_H18|b000005|1,2,3,8
002042|box_n4_H18|b000006|1,2,3,9
002043|box_n4_H18|b000007|1,2,3,10
002044|box_n4_H18|b000008|1,2,3,11
002045|box_n4_H18|b000009|1,2,3,12
002046|box_n4_H18|b000010|1,2,3,13
002047|box_n4_H18|b000011|1,2,3,14
002048|box_n4_H18|b000012|1,2,3,15
002049|box_n4_H18|b000013|1,2,3,16
002050|box_n4_H18|b000014|1,2,3,17
002051|box_n4_H18|b000015|1,2,3,18
002052|box_n4_H18|b000016|1,2,4,5
002053|box_n4_H18|b000017|1,2,4,6
002054|box_n4_H18|b000018|1,2,4,7
002055|box_n4_H18|b000019|1,2,4,8
002056|box_n4_H18|b000020|1,2,4,9
002057|box_n4_H18|b000021|1,2,4,10
002058|box_n4_H18|b000022|1,2,4,11
002059|box_n4_H18|b000023|1,2,4,12
002060|box_n4_H18|b000024|1,2,4,13
002061|box_n4_H18|b000025|1,2,4,14
002062|box_n4_H18|b000026|1,2,4,15
002063|box_n4_H18|b000027|1,2,4,16
002064|box_n4_H18|b000028|1,2,4,17
002065|box_n4_H18|b000029|1,2,4,18
002066|box_n4_H18|b000030|1,2,5,6
002067|box_n4_H18|b000031|1,2,5,7
002068|box_n4_H18|b000032|1,2,5,8
002069|box_n4_H18|b000033|1,2,5,9
002070|box_n4_H18|b000034|1,2,5,10
002071|box_n4_H18|b000035|1,2,5,11
002072|box_n4_H18|b000036|1,2,5,12
002073|box_n4_H18|b000037|1,2,5,13
002074|box_n4_H18|b000038|1,2,5,14
002075|box_n4_H18|b000039|1,2,5,15
002076|box_n4_H18|b000040|1,2,5,16
002077|box_n4_H18|b000041|1,2,5,17
002078|box_n4_H18|b000042|1,2,5,18
002079|box_n4_H18|b000043|1,2,6,7
002080|box_n4_H18|b000044|1,2,6,8
002081|box_n4_H18|b000045|1,2,6,9
002082|box_n4_H18|b000046|1,2,6,10
002083|box_n4_H18|b000047|1,2,6,11
002084|box_n4_H18|b000048|1,2,6,12
002085|box_n4_H18|b000049|1,2,6,13
002086|box_n4_H18|b000050|1,2,6,14
002087|box_n4_H18|b000051|1,2,6,15
002088|box_n4_H18|b000052|1,2,6,16
002089|box_n4_H18|b000053|1,2,6,17
002090|box_n4_H18|b000054|1,2,6,18
002091|box_n4_H18|b000055|1,2,7,8
002092|box_n4_H18|b000056|1,2,7,9
002093|box_n4_H18|b000057|1,2,7,10
002094|box_n4_H18|b000058|1,2,7,11
002095|box_n4_H18|b000059|1,2,7,12
002096|box_n4_H18|b000060|1,2,7,13
002097|box_n4_H18|b000061|1,2,7,14
002098|box_n4_H18|b000062|1,2,7,15
002099|box_n4_H18|b000063|1,2,7,16
002100|box_n4_H18|b000064|1,2,7,17
002101|box_n4_H18|b000065|1,2,7,18
002102|box_n4_H18|b000066|1,2,8,9
002103|box_n4_H18|b000067|1,2,8,10
002104|box_n4_H18|b000068|1,2,8,11
002105|box_n4_H18|b000069|1,2,8,12
002106|box_n4_H18|b000070|1,2,8,13
002107|box_n4_H18|b000071|1,2,8,14
002108|box_n4_H18|b000072|1,2,8,15
002109|box_n4_H18|b000073|1,2,8,16
002110|box_n4_H18|b000074|1,2,8,17
002111|box_n4_H18|b000075|1,2,8,18
002112|box_n4_H18|b000076|1,2,9,10
002113|box_n4_H18|b000077|1,2,9,11
002114|box_n4_H18|b000078|1,2,9,12
002115|box_n4_H18|b000079|1,2,9,13
002116|box_n4_H18|b000080|1,2,9,14
002117|box_n4_H18|b000081|1,2,9,15
002118|box_n4_H18|b000082|1,2,9,16
002119|box_n4_H18|b000083|1,2,9,17
002120|box_n4_H18|b000084|1,2,9,18
002121|box_n4_H18|b000085|1,2,10,11
002122|box_n4_H18|b000086|1,2,10,12
002123|box_n4_H18|b000087|1,2,10,13
002124|box_n4_H18|b000088|1,2,10,14
002125|box_n4_H18|b000089|1,2,10,15
002126|box_n4_H18|b000090|1,2,10,16
002127|box_n4_H18|b000091|1,2,10,17
002128|box_n4_H18|b000092|1,2,10,18
002129|box_n4_H18|b000093|1,2,11,12
002130|box_n4_H18|b000094|1,2,11,13
002131|box_n4_H18|b000095|1,2,11,14
002132|box_n4_H18|b000096|1,2,11,15
002133|box_n4_H18|b000097|1,2,11,16
002134|box_n4_H18|b000098|1,2,11,17
002135|box_n4_H18|b000099|1,2,11,18
002136|box_n4_H18|b000100|1,2,12,13
002137|box_n4_H18|b000101|1,2,12,14
002138|box_n4_H18|b000102|1,2,12,15
002139|box_n4_H18|b000103|1,2,12,16
002140|box_n4_H18|b000104|1,2,12,17
002141|box_n4_H18|b000105|1,2,12,18
002142|box_n4_H18|b000106|1,2,13,14
002143|box_n4_H18|b000107|1,2,13,15
002144|box_n4_H18|b000108|1,2,13,16
002145|box_n4_H18|b000109|1,2,13,17
002146|box_n4_H18|b000110|1,2,13,18
002147|box_n4_H18|b000111|1,2,14,15
002148|box_n4_H18|b000112|1,2,14,16
002149|box_n4_H18|b000113|1,2,14,17
002150|box_n4_H18|b000114|1,2,14,18
002151|box_n4_H18|b000115|1,2,15,16
002152|box_n4_H18|b000116|1,2,15,17
002153|box_n4_H18|b000117|1,2,15,18
002154|box_n4_H18|b000118|1,2,16,17
002155|box_n4_H18|b000119|1,2,16,18
002156|box_n4_H18|b000120|1,2,17,18
002157|box_n4_H18|b000121|1,3,4,5
002158|box_n4_H18|b000122|1,3,4,6
002159|box_n4_H18|b000123|1,3,4,7
002160|box_n4_H18|b000124|1,3,4,8
002161|box_n4_H18|b000125|1,3,4,9
002162|box_n4_H18|b000126|1,3,4,10
002163|box_n4_H18|b000127|1,3,4,11
002164|box_n4_H18|b000128|1,3,4,12
002165|box_n4_H18|b000129|1,3,4,13
002166|box_n4_H18|b000130|1,3,4,14
002167|box_n4_H18|b000131|1,3,4,15
002168|box_n4_H18|b000132|1,3,4,16
002169|box_n4_H18|b000133|1,3,4,17
002170|box_n4_H18|b000134|1,3,4,18
002171|box_n4_H18|b000135|1,3,5,6
002172|box_n4_H18|b000136|1,3,5,7
002173|box_n4_H18|b000137|1,3,5,8
