1120	affine_residue	11,14,19,24,29,34,39,44,49,54
1121	affine_residue	9,19,22,24,29,34,39,44,49,54
1122	affine_residue	9,14,19,24,34,39,44,49,54,55
1123	affine_residue	14,19,24,29,34,39,44,49,54,121
1124	affine_residue	10,11,20,25,30,35,40,45,50,55
1125	affine_residue	10,15,22,25,30,35,40,45,50,55
1126	affine_residue	10,20,25,30,35,40,45,50,55,121
1127	affine_residue	11,16,21,22,31,36,41,46,51,56
1128	affine_residue	11,16,21,26,31,36,46,51,55,56
1129	affine_residue	11,16,26,31,36,41,46,51,56,121
1130	affine_residue	11,12,17,22,32,37,42,47,52,57
1131	affine_residue	12,17,22,27,32,37,42,52,55,57
1132	affine_residue	12,17,22,32,37,42,47,52,57,121
1133	affine_residue	11,13,18,23,28,38,43,48,53,58
1134	affine_residue	13,18,22,23,28,33,43,48,53,58
1135	affine_residue	13,18,23,28,33,38,43,48,55,58
1136	affine_residue	13,18,23,28,38,43,48,53,58,121
1137	affine_residue	11,14,19,24,29,34,44,49,54,59
1138	affine_residue	14,19,22,24,29,34,39,49,54,59
1139	affine_residue	14,19,24,29,34,39,44,49,54,55
1140	affine_residue	14,19,24,29,34,44,49,54,59,121
1141	affine_residue	11,15,20,25,30,35,40,50,55,60
1142	affine_residue	15,20,22,25,30,35,40,45,55,60
1143	affine_residue	15,20,25,30,35,40,50,55,60,121
1144	affine_residue	7,11,14,21,28,35,42,49,56,70
1145	affine_residue	7,14,21,22,28,35,42,49,56,63
1146	affine_residue	7,14,28,35,42,49,55,56,63,70
1147	affine_residue	7,14,21,28,35,42,49,56,70,121
1148	affine_residue	8,11,15,22,29,36,43,50,57,64
1149	affine_residue	8,15,22,36,43,50,55,57,64,71
1150	affine_residue	8,15,22,29,36,43,50,57,64,121
1151	affine_residue	11,16,23,30,37,44,51,58,65,72
1152	affine_residue	9,22,23,30,37,44,51,58,65,72
1153	affine_residue	9,16,23,30,44,51,55,58,65,72
1154	affine_residue	16,23,30,37,44,51,58,65,72,121
1155	affine_residue	10,11,24,31,38,45,52,59,66,73
1156	affine_residue	10,17,22,31,38,45,52,59,66,73
1157	affine_residue	10,17,24,31,38,52,55,59,66,73
1158	affine_residue	10,24,31,38,45,52,59,66,73,121
1159	affine_residue	11,18,22,25,39,46,53,60,67,74
1160	affine_residue	11,18,25,32,39,46,55,60,67,74
1161	affine_residue	11,18,32,39,46,53,60,67,74,121
1162	affine_residue	11,12,19,26,40,47,54,61,68,75
1163	affine_residue	12,19,22,26,33,47,54,61,68,75
1164	affine_residue	12,19,26,33,40,47,54,55,68,75
1165	affine_residue	12,19,26,40,47,54,61,68,75,121
1166	affine_residue	11,13,20,27,34,48,55,62,69,76
1167	affine_residue	13,20,22,27,34,41,55,62,69,76
1168	affine_residue	13,20,27,34,48,55,62,69,76,121
1169	affine_residue	11,14,21,28,35,42,56,63,70,77
1170	affine_residue	14,21,22,28,35,42,49,63,70,77
1171	affine_residue	14,21,28,35,42,49,55,56,63,70
1172	affine_residue	14,21,28,35,42,56,63,70,77,121
1173	affine_residue	11,15,22,29,36,43,50,64,71,78
1174	affine_residue	22,29,36,43,50,55,57,64,71,78
1175	affine_residue	15,22,29,36,43,50,64,71,78,121
1176	affine_residue	11,16,23,30,37,44,51,58,72,79
1177	affine_residue	16,22,23,30,37,44,51,58,65,79
1178	affine_residue	16,30,37,44,51,55,58,65,72,79
1179	affine_residue	16,23,30,37,44,51,58,72,79,121
1180	affine_residue	11,17,24,31,38,45,52,59,66,80
1181	affine_residue	17,22,24,31,38,45,52,59,66,73
1182	affine_residue	17,24,38,45,52,55,59,66,73,80
1183	affine_residue	17,24,31,38,45,52,59,66,80,121
1184	affine_residue	11,12,23,34,56,67,78,89,100,111
1185	affine_residue	12,22,23,34,45,67,78,89,100,111
1186	affine_residue	12,23,34,45,55,56,67,78,100,111
1187	affine_residue	12,23,34,56,67,78,89,100,111,121
1188	affine_residue	11,13,24,35,46,68,79,90,101,112
1189	affine_residue	13,22,24,35,46,57,79,90,101,112
1190	affine_residue	13,24,35,46,55,57,68,79,90,112
1191	affine_residue	13,24,35,46,68,79,90,101,112,121
1192	affine_residue	11,14,25,36,47,58,80,91,102,113
1193	affine_residue	14,22,25,36,47,58,69,91,102,113
1194	affine_residue	14,25,36,47,55,58,69,80,91,102
1195	affine_residue	14,25,36,47,58,80,91,102,113,121
1196	affine_residue	11,15,26,37,48,59,70,92,103,114
1197	affine_residue	15,22,26,37,48,59,70,81,103,114
1198	affine_residue	26,37,48,55,59,70,81,92,103,114
1199	affine_residue	15,26,37,48,59,70,92,103,114,121
1200	affine_residue	11,16,27,38,49,60,71,82,104,115
1201	affine_residue	16,22,27,38,49,60,71,82,93,115
1202	affine_residue	16,38,49,55,60,71,82,93,104,115
1203	affine_residue	16,27,38,49,60,71,82,104,115,121
1204	affine_residue	11,17,28,39,50,61,72,83,94,116
1205	affine_residue	17,22,28,39,50,61,72,83,94,105
1206	affine_residue	17,28,50,55,61,72,83,94,105,116
1207	affine_residue	17,28,39,50,61,72,83,94,116,121
1208	affine_residue	11,18,29,40,51,62,73,84,95,106
1209	affine_residue	22,29,40,51,62,73,84,95,106,117
1210	affine_residue	18,29,40,55,62,73,84,95,106,117
1211	affine_residue	18,29,40,51,62,73,84,95,106,121
1212	affine_residue	11,30,41,52,63,74,85,96,107,118
1213	affine_residue	19,22,41,52,63,74,85,96,107,118
1214	affine_residue	19,30,41,52,55,74,85,96,107,118
1215	affine_residue	30,41,52,63,74,85,96,107,118,121
1216	affine_residue	11,20,42,53,64,75,86,97,108,119
1217	affine_residue	20,22,31,53,64,75,86,97,108,119
1218	affine_residue	20,31,42,53,55,64,86,97,108,119
1219	affine_residue	20,42,53,64,75,86,97,108,119,121
1220	affine_residue	11,21,32,54,65,76,87,98,109,120
1221	affine_residue	21,22,32,43,65,76,87,98,109,120
1222	affine_residue	21,32,43,54,55,65,76,98,109,120
1223	affine_residue	21,32,54,65,76,87,98,109,120,121
1224	large_N_multiple,raw_mutation_N	1,2,3,50
1225	large_N_multiple,raw_mutation_N	1,2,3,4,60
1226	large_N_multiple	1,2,3,4,5,70
1227	large_N_multiple	1,2,3,4,5,6,80
1228	large_N_multiple	1,2,3,4,5,6,7,90
1229	large_N_multiple	1,2,3,4,5,6,7,8,100
1230	large_N_multiple	1,2,3,4,5,6,7,8,9,110
1231	large_N_multiple	1,2,3,4,5,6,7,8,9,10,120
1232	large_N_multiple	1,2,3,4,5,6,7,8,9,10,11,130
1233	raw_mutation	1,2,3,6
1234	raw_mutation	1,2,3,7
1235	raw_mutation,deterministic_mutation	1,2,3,8
1236	raw_mutation	1,2,3,9
1237	raw_mutation	1,2,4,6
1238	raw_mutation	1,2,4,7
1239	raw_mutation	1,2,4,8
1240	raw_mutation	1,2,4,9
1241	raw_mutation	1,2,5,6
1242	raw_mutation,raw_mutation_N	1,2,5,7
1243	raw_mutation	1,2,5,8
1244	raw_mutation	1,2,5,9
1245	raw_mutation	1,2,6,7
1246	raw_mutation	1,2,6,8
1247	raw_mutation	1,2,6,9
1248	raw_mutation,raw_mutation_N	1,3,4,5
1249	raw_mutation	1,3,4,6
1250	raw_mutation	1,3,4,8
1251	raw_mutation,deterministic_mutation	1,3,4,9
1252	raw_mutation,raw_mutation_N	1,3,5,6
1253	raw_mutation,raw_mutation_N	1,3,5,7
1254	raw_mutation,raw_mutation_N	1,3,5,8
1255	raw_mutation,raw_mutation_N	1,3,5,9
1256	raw_mutation	1,3,6,7
1257	raw_mutation	1,3,6,8
1258	raw_mutation	1,3,6,9
1259	raw_mutation,raw_mutation_N	1,4,5,6
1260	raw_mutation,raw_mutation_N,deterministic_mutation	1,4,5,7
1261	raw_mutation,raw_mutation_N	1,4,5,8
1262	raw_mutation,raw_mutation_N	1,4,5,9
1263	raw_mutation	1,4,6,7
1264	raw_mutation	1,4,6,8
1265	raw_mutation	1,4,6,9
1266	raw_mutation,raw_mutation_N	1,5,6,7
1267	raw_mutation	1,5,6,8
1268	raw_mutation	1,5,6,9
1269	raw_mutation,deterministic_mutation	2,3,4,6
1270	raw_mutation	2,3,4,7
1271	raw_mutation	2,3,4,8
1272	raw_mutation	2,3,4,9
1273	raw_mutation	2,3,5,6
1274	raw_mutation,raw_mutation_N	2,3,5,7
1275	raw_mutation	2,3,5,8
1276	raw_mutation	2,3,5,9
1277	raw_mutation	2,3,6,7
1278	raw_mutation	2,3,6,8
1279	raw_mutation	2,3,6,9
1280	raw_mutation,raw_mutation_N	2,4,5,7
1281	raw_mutation	2,4,5,8
1282	raw_mutation	2,4,5,9
1283	raw_mutation	2,4,6,7
1284	raw_mutation	2,4,6,9
1285	raw_mutation	2,5,6,7
1286	raw_mutation	2,5,6,8
1287	raw_mutation	2,5,6,9
1288	raw_mutation,raw_mutation_N	3,4,5,6
1289	raw_mutation,raw_mutation_N	3,4,5,7
1290	raw_mutation,raw_mutation_N	3,4,5,8
1291	raw_mutation,raw_mutation_N	3,4,5,9
1292	raw_mutation	3,4,6,7
1293	raw_mutation	3,4,6,8
1294	raw_mutation	3,4,6,9
1295	raw_mutation,raw_mutation_N	3,5,6,7
1296	raw_mutation	3,5,6,8
1297	raw_mutation	3,5,6,9
1298	raw_mutation_N	3,4,7,10
1299	raw_mutation_N	3,4,7,15
1300	raw_mutation_N	3,4,7,20
1301	raw_mutation_N	3,4,7,25
1302	raw_mutation_N	3,4,7,30
1303	raw_mutation_N	3,4,7,35
1304	raw_mutation_N	3,4,7,40
1305	raw_mutation_N	3,4,7,45
1306	raw_mutation_N	3,4,7,50
1307	raw_mutation_N	3,4,7,55
1308	raw_mutation_N	3,4,7,60
1309	raw_mutation_N	3,4,7,65
1310	raw_mutation_N	3,4,7,70
1311	raw_mutation_N	3,4,7,75
1312	raw_mutation_N	3,4,7,80
1313	raw_mutation_N	3,4,7,85
1314	raw_mutation_N	3,4,7,90
1315	raw_mutation_N	3,4,7,95
1316	raw_mutation_N	3,4,7,100
1317	raw_mutation_N	1,4,7,10
1318	raw_mutation_N	1,4,7,15
1319	raw_mutation_N	1,4,7,20
1320	raw_mutation_N,deterministic_mutation	1,4,7,25
1321	raw_mutation_N	1,4,7,30
1322	raw_mutation_N	1,4,7,35
1323	raw_mutation_N	1,4,7,40
1324	raw_mutation_N	1,4,7,45
1325	raw_mutation_N	1,4,7,50
1326	raw_mutation_N	1,4,7,55
1327	raw_mutation_N	1,4,7,60
1328	raw_mutation_N	1,4,7,65
1329	raw_mutation_N	1,4,7,70
1330	raw_mutation_N	1,4,7,75
1331	raw_mutation_N	1,4,7,80
1332	raw_mutation_N	1,4,7,85
1333	raw_mutation_N	1,4,7,90
1334	raw_mutation_N	1,4,7,95
1335	raw_mutation_N	1,4,7,100
1336	raw_mutation_N	1,3,7,10
1337	raw_mutation_N	1,3,7,15
1338	raw_mutation_N	1,3,7,20
1339	raw_mutation_N	1,3,7,25
1340	raw_mutation_N	1,3,7,30
1341	raw_mutation_N	1,3,7,35
1342	raw_mutation_N	1,3,7,40
1343	raw_mutation_N	1,3,7,45
1344	raw_mutation_N	1,3,7,50
1345	raw_mutation_N	1,3,7,55
1346	raw_mutation_N	1,3,7,60
1347	raw_mutation_N	1,3,7,65
1348	raw_mutation_N	1,3,7,70
1349	raw_mutation_N	1,3,7,75
1350	raw_mutation_N	1,3,7,80
1351	raw_mutation_N	1,3,7,85
1352	raw_mutation_N	1,3,7,90
1353	raw_mutation_N	1,3,7,95
1354	raw_mutation_N	1,3,7,100
1355	raw_mutation_N	1,3,4,10
1356	raw_mutation_N	1,3,4,15
1357	raw_mutation_N	1,3,4,20
1358	raw_mutation_N	1,3,4,25
1359	raw_mutation_N	1,3,4,30
1360	raw_mutation_N	1,3,4,35
1361	raw_mutation_N,deterministic_mutation	1,3,4,40
1362	raw_mutation_N	1,3,4,45
1363	raw_mutation_N	1,3,4,50
1364	raw_mutation_N	1,3,4,55
1365	raw_mutation_N	1,3,4,60
1366	raw_mutation_N	1,3,4,65
1367	raw_mutation_N	1,3,4,70
1368	raw_mutation_N	1,3,4,75
1369	raw_mutation_N	1,3,4,80
1370	raw_mutation_N	1,3,4,85
1371	raw_mutation_N	1,3,4,90
1372	raw_mutation_N	1,3,4,95
1373	raw_mutation_N	1,3,4,100
1374	raw_mutation_N,deterministic_mutation	2,4,7,10
1375	raw_mutation_N	2,4,7,15
1376	raw_mutation_N	2,4,7,20
1377	raw_mutation_N	2,4,7,25
1378	raw_mutation_N	2,4,7,30
1379	raw_mutation_N	2,4,7,35
1380	raw_mutation_N	2,4,7,40
1381	raw_mutation_N	2,4,7,45
1382	raw_mutation_N	2,4,7,50
1383	raw_mutation_N	2,4,7,55
1384	raw_mutation_N	2,4,7,60
1385	raw_mutation_N	2,4,7,65
1386	raw_mutation_N	2,4,7,70
1387	raw_mutation_N	2,4,7,75
1388	raw_mutation_N	2,4,7,80
1389	raw_mutation_N	2,4,7,85
1390	raw_mutation_N	2,4,7,90
1391	raw_mutation_N	2,4,7,95
1392	raw_mutation_N	2,4,7,100
1393	raw_mutation_N	2,3,7,10
1394	raw_mutation_N	2,3,7,15
1395	raw_mutation_N	2,3,7,20
1396	raw_mutation_N	2,3,7,25
1397	raw_mutation_N	2,3,7,30
1398	raw_mutation_N	2,3,7,35
1399	raw_mutation_N	2,3,7,40
1400	raw_mutation_N	2,3,7,45
1401	raw_mutation_N	2,3,7,50
1402	raw_mutation_N	2,3,7,55
1403	raw_mutation_N	2,3,7,60
1404	raw_mutation_N	2,3,7,65
1405	raw_mutation_N	2,3,7,70
1406	raw_mutation_N	2,3,7,75
1407	raw_mutation_N	2,3,7,80
1408	raw_mutation_N	2,3,7,85
1409	raw_mutation_N	2,3,7,90
1410	raw_mutation_N	2,3,7,95
1411	raw_mutation_N	2,3,7,100
1412	raw_mutation_N	2,3,4,10
1413	raw_mutation_N	2,3,4,15
1414	raw_mutation_N	2,3,4,20
1415	raw_mutation_N	2,3,4,30
1416	raw_mutation_N	2,3,4,35
1417	raw_mutation_N	2,3,4,40
1418	raw_mutation_N	2,3,4,45
1419	raw_mutation_N	2,3,4,50
1420	raw_mutation_N	2,3,4,60
1421	raw_mutation_N	2,3,4,65
1422	raw_mutation_N	2,3,4,70
1423	raw_mutation_N	2,3,4,75
1424	raw_mutation_N	2,3,4,80
1425	raw_mutation_N	2,3,4,85
1426	raw_mutation_N	2,3,4,90
1427	raw_mutation_N	2,3,4,95
1428	raw_mutation_N	2,3,4,100
1429	raw_mutation_N	1,2,7,10
1430	raw_mutation_N	1,2,7,15
1431	raw_mutation_N	1,2,7,20
1432	raw_mutation_N	1,2,7,25
1433	raw_mutation_N	1,2,7,30
1434	raw_mutation_N	1,2,7,35
1435	raw_mutation_N	1,2,7,40
1436	raw_mutation_N	1,2,7,45
1437	raw_mutation_N	1,2,7,50
1438	raw_mutation_N	1,2,7,55
1439	raw_mutation_N	1,2,7,60
1440	raw_mutation_N	1,2,7,65
1441	raw_mutation_N	1,2,7,70
1442	raw_mutation_N	1,2,7,75
1443	raw_mutation_N	1,2,7,80
1444	raw_mutation_N	1,2,7,85
1445	raw_mutation_N	1,2,7,90
1446	raw_mutation_N	1,2,7,95
1447	raw_mutation_N	1,2,7,100
1448	raw_mutation_N,deterministic_mutation	1,2,4,10
1449	raw_mutation_N	1,2,4,15
1450	raw_mutation_N	1,2,4,20
1451	raw_mutation_N	1,2,4,30
1452	raw_mutation_N	1,2,4,35
1453	raw_mutation_N	1,2,4,40
1454	raw_mutation_N	1,2,4,45
1455	raw_mutation_N	1,2,4,50
1456	raw_mutation_N	1,2,4,55
1457	raw_mutation_N	1,2,4,60
1458	raw_mutation_N	1,2,4,65
1459	raw_mutation_N	1,2,4,70
1460	raw_mutation_N	1,2,4,75
1461	raw_mutation_N	1,2,4,80
1462	raw_mutation_N	1,2,4,85
1463	raw_mutation_N	1,2,4,90
1464	raw_mutation_N	1,2,4,95
1465	raw_mutation_N	1,2,4,100
1466	raw_mutation_N,deterministic_mutation	4,5,7,15
1467	raw_mutation_N	4,5,7,20
1468	raw_mutation_N	4,5,7,25
1469	raw_mutation_N	4,5,7,30
1470	raw_mutation_N	4,5,7,35
1471	raw_mutation_N	4,5,7,40
1472	raw_mutation_N	4,5,7,45
1473	raw_mutation_N	4,5,7,50
1474	raw_mutation_N	4,5,7,55
1475	raw_mutation_N	4,5,7,60
1476	raw_mutation_N	4,5,7,65
1477	raw_mutation_N	4,5,7,70
1478	raw_mutation_N	4,5,7,75
1479	raw_mutation_N	4,5,7,80
1480	raw_mutation_N	4,5,7,85
1481	raw_mutation_N	4,5,7,90
1482	raw_mutation_N	4,5,7,95
1483	raw_mutation_N	4,5,7,100
1484	raw_mutation_N	1,5,7,10
1485	raw_mutation_N	1,5,7,15
1486	raw_mutation_N	1,5,7,20
1487	raw_mutation_N	1,5,7,25
1488	raw_mutation_N	1,5,7,30
1489	raw_mutation_N	1,5,7,35
1490	raw_mutation_N	1,5,7,40
1491	raw_mutation_N	1,5,7,45
1492	raw_mutation_N	1,5,7,50
1493	raw_mutation_N	1,5,7,55
1494	raw_mutation_N	1,5,7,60
1495	raw_mutation_N	1,5,7,65
1496	raw_mutation_N	1,5,7,70
1497	raw_mutation_N	1,5,7,75
1498	raw_mutation_N	1,5,7,80
1499	raw_mutation_N	1,5,7,85
1500	raw_mutation_N	1,5,7,90
1501	raw_mutation_N	1,5,7,95
1502	raw_mutation_N	1,5,7,100
1503	raw_mutation_N	1,4,5,10
1504	raw_mutation_N	1,4,5,15
1505	raw_mutation_N	1,4,5,20
1506	raw_mutation_N	1,4,5,25
1507	raw_mutation_N	1,4,5,30
1508	raw_mutation_N	1,4,5,35
1509	raw_mutation_N	1,4,5,40
1510	raw_mutation_N	1,4,5,45
1511	raw_mutation_N	1,4,5,50
1512	raw_mutation_N	1,4,5,55
1513	raw_mutation_N	1,4,5,60
1514	raw_mutation_N	1,4,5,65
1515	raw_mutation_N	1,4,5,70
1516	raw_mutation_N	1,4,5,75
1517	raw_mutation_N	1,4,5,80
1518	raw_mutation_N	1,4,5,85
1519	raw_mutation_N	1,4,5,90
1520	raw_mutation_N	1,4,5,95
1521	raw_mutation_N	1,4,5,100
1522	raw_mutation_N	4,6,7,10
1523	raw_mutation_N	4,6,7,15
1524	raw_mutation_N	4,6,7,20
1525	raw_mutation_N	4,6,7,30
1526	raw_mutation_N	4,6,7,35
1527	raw_mutation_N	4,6,7,40
1528	raw_mutation_N	4,6,7,45
1529	raw_mutation_N	4,6,7,50
1530	raw_mutation_N	4,6,7,55
1531	raw_mutation_N	4,6,7,60
1532	raw_mutation_N	4,6,7,65
1533	raw_mutation_N	4,6,7,70
1534	raw_mutation_N	4,6,7,75
1535	raw_mutation_N	4,6,7,80
1536	raw_mutation_N	4,6,7,85
1537	raw_mutation_N	4,6,7,90
1538	raw_mutation_N	4,6,7,95
1539	raw_mutation_N	4,6,7,100
1540	raw_mutation_N	1,6,7,10
1541	raw_mutation_N,deterministic_mutation	1,6,7,15
1542	raw_mutation_N	1,6,7,20
1543	raw_mutation_N	1,6,7,25
1544	raw_mutation_N	1,6,7,30
1545	raw_mutation_N	1,6,7,35
1546	raw_mutation_N	1,6,7,40
1547	raw_mutation_N	1,6,7,45
1548	raw_mutation_N	1,6,7,50
1549	raw_mutation_N	1,6,7,55
1550	raw_mutation_N	1,6,7,60
1551	raw_mutation_N	1,6,7,65
1552	raw_mutation_N	1,6,7,70
1553	raw_mutation_N	1,6,7,75
1554	raw_mutation_N	1,6,7,80
1555	raw_mutation_N	1,6,7,85
1556	raw_mutation_N	1,6,7,90
1557	raw_mutation_N	1,6,7,95
1558	raw_mutation_N	1,6,7,100
1559	raw_mutation_N	1,4,6,10
1560	raw_mutation_N	1,4,6,15
1561	raw_mutation_N	1,4,6,20
1562	raw_mutation_N	1,4,6,25
1563	raw_mutation_N	1,4,6,30
1564	raw_mutation_N	1,4,6,35
1565	raw_mutation_N	1,4,6,40
1566	raw_mutation_N	1,4,6,45
1567	raw_mutation_N	1,4,6,50
1568	raw_mutation_N	1,4,6,55
1569	raw_mutation_N	1,4,6,60
1570	raw_mutation_N	1,4,6,65
1571	raw_mutation_N	1,4,6,70
1572	raw_mutation_N	1,4,6,75
1573	raw_mutation_N	1,4,6,80
1574	raw_mutation_N	1,4,6,85
1575	raw_mutation_N	1,4,6,90
1576	raw_mutation_N	1,4,6,95
1577	raw_mutation_N	1,4,6,100
1578	raw_mutation_N	1,2,3,20
1579	raw_mutation_N	1,2,3,30
1580	raw_mutation_N	1,2,3,35
1581	raw_mutation_N	1,2,3,45
1582	raw_mutation_N	1,2,3,55
1583	raw_mutation_N	1,2,3,70
1584	raw_mutation_N	1,2,3,75
1585	raw_mutation_N	1,2,3,80
1586	raw_mutation_N	1,2,3,85
1587	raw_mutation_N	1,2,3,90
1588	raw_mutation_N	1,2,3,95
1589	raw_mutation_N	1,2,3,100
1590	raw_mutation_N	3,5,7,10
1591	raw_mutation_N	3,5,7,15
1592	raw_mutation_N	3,5,7,20
1593	raw_mutation_N	3,5,7,25
1594	raw_mutation_N	3,5,7,30
1595	raw_mutation_N	3,5,7,35
1596	raw_mutation_N	3,5,7,40
1597	raw_mutation_N	3,5,7,45
1598	raw_mutation_N	3,5,7,50
1599	raw_mutation_N	3,5,7,55
1600	raw_mutation_N	3,5,7,60
1601	raw_mutation_N,deterministic_mutation	3,5,7,65
1602	raw_mutation_N	3,5,7,70
1603	raw_mutation_N	3,5,7,75
1604	raw_mutation_N	3,5,7,80
1605	raw_mutation_N	3,5,7,85
1606	raw_mutation_N	3,5,7,90
1607	raw_mutation_N	3,5,7,95
1608	raw_mutation_N	3,5,7,100
1609	raw_mutation_N	1,3,5,10
1610	raw_mutation_N,deterministic_mutation	1,3,5,15
1611	raw_mutation_N	1,3,5,20
1612	raw_mutation_N	1,3,5,25
1613	raw_mutation_N	1,3,5,30
1614	raw_mutation_N	1,3,5,35
1615	raw_mutation_N	1,3,5,40
1616	raw_mutation_N	1,3,5,45
1617	raw_mutation_N	1,3,5,50
1618	raw_mutation_N	1,3,5,55
1619	raw_mutation_N	1,3,5,60
1620	raw_mutation_N	1,3,5,65
1621	raw_mutation_N	1,3,5,70
1622	raw_mutation_N	1,3,5,75
1623	raw_mutation_N	1,3,5,80
1624	raw_mutation_N	1,3,5,85
1625	raw_mutation_N	1,3,5,90
1626	raw_mutation_N	1,3,5,95
1627	raw_mutation_N	1,3,5,100
1628	raw_mutation_N	3,6,7,10
1629	raw_mutation_N	3,6,7,15
1630	raw_mutation_N	3,6,7,20
1631	raw_mutation_N	3,6,7,25
1632	raw_mutation_N	3,6,7,30
1633	raw_mutation_N	3,6,7,35
1634	raw_mutation_N	3,6,7,40
1635	raw_mutation_N	3,6,7,45
1636	raw_mutation_N	3,6,7,50
1637	raw_mutation_N	3,6,7,55
1638	raw_mutation_N	3,6,7,60
1639	raw_mutation_N	3,6,7,65
1640	raw_mutation_N	3,6,7,70
1641	raw_mutation_N	3,6,7,75
1642	raw_mutation_N	3,6,7,80
1643	raw_mutation_N	3,6,7,85
1644	raw_mutation_N	3,6,7,90
1645	raw_mutation_N	3,6,7,95
1646	raw_mutation_N	3,6,7,100
1647	raw_mutation_N	1,3,6,10
1648	raw_mutation_N	1,3,6,15
1649	raw_mutation_N	1,3,6,20
1650	raw_mutation_N	1,3,6,25
1651	raw_mutation_N	1,3,6,30
1652	raw_mutation_N	1,3,6,35
1653	raw_mutation_N	1,3,6,40
1654	raw_mutation_N	1,3,6,45
1655	raw_mutation_N	1,3,6,50
1656	raw_mutation_N	1,3,6,55
1657	raw_mutation_N	1,3,6,60
1658	raw_mutation_N	1,3,6,65
1659	raw_mutation_N	1,3,6,70
1660	raw_mutation_N	1,3,6,75
1661	raw_mutation_N	1,3,6,80
1662	raw_mutation_N	1,3,6,85
1663	raw_mutation_N	1,3,6,90
1664	raw_mutation_N	1,3,6,95
1665	raw_mutation_N	1,3,6,100
1666	raw_mutation_N	3,4,5,15
1667	raw_mutation_N	3,4,5,20
1668	raw_mutation_N	3,4,5,25
1669	raw_mutation_N	3,4,5,30
1670	raw_mutation_N	3,4,5,35
1671	raw_mutation_N	3,4,5,40
1672	raw_mutation_N	3,4,5,45
1673	raw_mutation_N	3,4,5,50
1674	raw_mutation_N	3,4,5,55
1675	raw_mutation_N	3,4,5,60
1676	raw_mutation_N	3,4,5,65
1677	raw_mutation_N	3,4,5,70
1678	raw_mutation_N	3,4,5,75
1679	raw_mutation_N	3,4,5,80
1680	raw_mutation_N	3,4,5,85
1681	raw_mutation_N	3,4,5,90
1682	raw_mutation_N	3,4,5,95
1683	raw_mutation_N	3,4,5,100
1684	raw_mutation_N	3,4,6,10
1685	raw_mutation_N	3,4,6,15
1686	raw_mutation_N	3,4,6,20
1687	raw_mutation_N	3,4,6,25
1688	raw_mutation_N	3,4,6,30
1689	raw_mutation_N	3,4,6,35
1690	raw_mutation_N	3,4,6,40
1691	raw_mutation_N	3,4,6,45
1692	raw_mutation_N	3,4,6,50
1693	raw_mutation_N	3,4,6,60
1694	raw_mutation_N	3,4,6,65
1695	raw_mutation_N	3,4,6,70
1696	raw_mutation_N	3,4,6,75
1697	raw_mutation_N	3,4,6,80
1698	raw_mutation_N	3,4,6,85
1699	raw_mutation_N	3,4,6,90
1700	raw_mutation_N	3,4,6,95
1701	raw_mutation_N	3,4,6,100
1702	raw_mutation_N	3,4,8,10
1703	raw_mutation_N	3,4,8,15
1704	raw_mutation_N	3,4,8,20
1705	raw_mutation_N	3,4,8,25
1706	raw_mutation_N	3,4,8,30
1707	raw_mutation_N	3,4,8,35
1708	raw_mutation_N	3,4,8,40
1709	raw_mutation_N	3,4,8,45
1710	raw_mutation_N	3,4,8,50
1711	raw_mutation_N	3,4,8,55
1712	raw_mutation_N	3,4,8,60
1713	raw_mutation_N	3,4,8,65
1714	raw_mutation_N	3,4,8,70
1715	raw_mutation_N	3,4,8,75
1716	raw_mutation_N	3,4,8,80
1717	raw_mutation_N	3,4,8,85
1718	raw_mutation_N	3,4,8,90
1719	raw_mutation_N	3,4,8,95
1720	raw_mutation_N	3,4,8,100
1721	raw_mutation_N	1,4,8,10
1722	raw_mutation_N	1,4,8,15
1723	raw_mutation_N	1,4,8,20
1724	raw_mutation_N	1,4,8,25
1725	raw_mutation_N	1,4,8,30
1726	raw_mutation_N	1,4,8,35
1727	raw_mutation_N	1,4,8,40
1728	raw_mutation_N	1,4,8,45
1729	raw_mutation_N	1,4,8,50
1730	raw_mutation_N	1,4,8,55
1731	raw_mutation_N	1,4,8,60
1732	raw_mutation_N	1,4,8,65
1733	raw_mutation_N	1,4,8,70
1734	raw_mutation_N	1,4,8,75
1735	raw_mutation_N	1,4,8,80
1736	raw_mutation_N	1,4,8,85
1737	raw_mutation_N	1,4,8,90
1738	raw_mutation_N	1,4,8,95
1739	raw_mutation_N	1,4,8,100
1740	raw_mutation_N	1,3,8,10
1741	raw_mutation_N	1,3,8,15
1742	raw_mutation_N	1,3,8,20
1743	raw_mutation_N	1,3,8,25
1744	raw_mutation_N	1,3,8,30
1745	raw_mutation_N	1,3,8,35
1746	raw_mutation_N	1,3,8,40
1747	raw_mutation_N	1,3,8,45
1748	raw_mutation_N	1,3,8,50
1749	raw_mutation_N	1,3,8,55
1750	raw_mutation_N	1,3,8,60
1751	raw_mutation_N	1,3,8,65
1752	raw_mutation_N	1,3,8,70
1753	raw_mutation_N	1,3,8,75
1754	raw_mutation_N	1,3,8,80
1755	raw_mutation_N	1,3,8,85
1756	raw_mutation_N	1,3,8,90
1757	raw_mutation_N	1,3,8,95
1758	raw_mutation_N	1,3,8,100
1759	raw_mutation_N	3,4,9,10
1760	raw_mutation_N	3,4,9,15
1761	raw_mutation_N	3,4,9,20
